month,division,line,period,num_passengers,additional platform time,additional train time,customer journey time performance
2019-09,B DIVISION,D,offpeak,4257722.7,1.49,1.53,0.75
2019-09,B DIVISION,D,peak,3600569,1.11,1.43,0.802
2019-09,B DIVISION,E,offpeak,4740167.7,1.01,0.88,0.828
2019-09,B DIVISION,E,peak,5210849.2,0.94,0.81,0.85
2019-09,B DIVISION,F,offpeak,5359931.8,1.22,0.76,0.81
2019-09,B DIVISION,F,peak,5897595,1.12,0.83,0.828
2019-09,B DIVISION,G,offpeak,1535789.6,1.13,1.22,0.834
2019-09,B DIVISION,G,peak,1675841.8,1.18,1.23,0.839
2019-09,B DIVISION,JZ,offpeak,1983621.9,1.01,0.78,0.848
2019-09,B DIVISION,JZ,peak,2097661,1.08,0.93,0.826
2019-09,B DIVISION,L,offpeak,3362964.3,1.1,0.49,0.879
2019-09,B DIVISION,L,peak,3528264,0.74,0.27,0.94
2019-09,B DIVISION,M,offpeak,2866797,1.18,0.5,0.831
2019-09,B DIVISION,M,peak,3074824.3,1.19,0.7,0.836
2019-09,B DIVISION,N,offpeak,2755667.7,1.01,0.63,0.845
2019-09,B DIVISION,N,peak,3183365.6,0.95,0.58,0.866
2019-09,B DIVISION,Q,offpeak,4231893.1,1.12,0.42,0.823
2019-09,B DIVISION,Q,peak,4563158.7,1.12,0.71,0.825
2019-09,B DIVISION,R,offpeak,4596083,1.21,0.27,0.849
2019-09,B DIVISION,R,peak,5141281,1.09,0.24,0.873
2019-09,B DIVISION,S Fkln,offpeak,278306,0.64,0.09,0.944
2019-09,B DIVISION,S Fkln,peak,228822,0.55,0.08,0.943
2019-09,B DIVISION,S Rock,offpeak,48470.1,1.18,0,0.9
2019-09,B DIVISION,S Rock,peak,38306,0.92,-0.57,0.912
2019-09,B DIVISION,W,offpeak,1758064.9,0.95,0.34,0.88
2019-09,B DIVISION,W,peak,2085929.6,0.69,0.37,0.919
2019-08,A DIVISION,1,offpeak,6512557.1,0.78,0.61,0.899
2019-08,A DIVISION,1,peak,7300768.9,0.82,0.56,0.918
2019-08,A DIVISION,2,offpeak,4445706.3,1.2,0.53,0.832
2019-08,A DIVISION,2,peak,4956873.6,1.29,0.2,0.892
2019-08,A DIVISION,3,offpeak,3142868.1,0.98,0.32,0.882
2019-08,A DIVISION,3,peak,3881469.3,1.26,0.17,0.903
2019-08,A DIVISION,4,offpeak,5489903.8,0.96,0.37,0.861
2019-08,A DIVISION,4,peak,5685846.2,0.84,0.34,0.889
2019-08,A DIVISION,5,offpeak,3672132.2,1.21,0.45,0.855
2019-08,A DIVISION,5,peak,4387073.6,0.86,0.1,0.894
2019-08,A DIVISION,6,offpeak,6962471.6,0.84,0.31,0.91
2019-08,A DIVISION,6,peak,7823710.6,0.93,0.53,0.909
2019-08,A DIVISION,7,offpeak,5507649.1,1.07,0.48,0.883
2019-08,A DIVISION,7,peak,6325182.9,2.47,0.53,0.892
2019-08,A DIVISION,S 42nd,offpeak,964559.2,0.5,0.17,0.978
2019-08,A DIVISION,S 42nd,peak,1511664,0.6,0.17,0.985
2019-08,B DIVISION,A,offpeak,5363984.6,1.09,1.24,0.796
2019-08,B DIVISION,A,peak,6465070,0.99,1,0.846
2019-08,B DIVISION,B,offpeak,2901367.7,1.45,1.15,0.79
2019-08,B DIVISION,B,peak,4338995.9,1.4,1.13,0.79
2019-08,B DIVISION,C,offpeak,3665045.9,1.64,0.69,0.816
2019-08,B DIVISION,C,peak,3263893.6,1.55,0.7,0.829
2019-08,B DIVISION,D,offpeak,4520444,1.37,1.28,0.771
2019-08,B DIVISION,D,peak,4068833.6,1.12,1.01,0.829
2019-08,B DIVISION,E,offpeak,5144078.1,0.99,0.88,0.834
2019-08,B DIVISION,E,peak,5865731.6,0.98,0.7,0.858
2019-08,B DIVISION,F,offpeak,5741425.9,1.38,0.99,0.787
2019-08,B DIVISION,F,peak,6734085,1.29,0.92,0.819
2019-08,B DIVISION,G,offpeak,1712495.2,1.17,1.14,0.837
2019-08,B DIVISION,G,peak,1939146,1.11,0.98,0.846
2019-08,B DIVISION,JZ,offpeak,2113826.6,0.96,0.72,0.853
2019-08,B DIVISION,JZ,peak,2283903.1,1.04,0.83,0.836
2019-08,B DIVISION,L,offpeak,3634285.3,1.65,0.38,0.876
2019-08,B DIVISION,L,peak,4047788.8,1.35,0.38,0.919
2019-08,B DIVISION,M,offpeak,3117002.3,1.48,0.66,0.816
2019-08,B DIVISION,M,peak,3444938.3,1.49,0.69,0.836
2019-08,B DIVISION,N,offpeak,2960851.5,0.93,0.17,0.852
2019-08,B DIVISION,N,peak,3520396.3,0.99,0.46,0.866
2019-08,B DIVISION,Q,offpeak,4550749.2,1.08,0.57,0.816
2019-08,B DIVISION,Q,peak,5198112.2,1.07,0.54,0.833
2019-08,B DIVISION,R,offpeak,5230993.6,1.28,0.37,0.845
2019-08,B DIVISION,R,peak,5937403.7,1.24,0.3,0.865
2019-08,B DIVISION,S Fkln,offpeak,293988.2,0.7,0.01,0.928
2019-08,B DIVISION,S Fkln,peak,255123,0.56,0.02,0.934
2019-08,B DIVISION,S Rock,offpeak,37836.2,0.79,0.03,0.888
2019-08,B DIVISION,S Rock,peak,27400.4,0.54,-0.05,0.903
2019-08,B DIVISION,W,offpeak,1584966.6,0.85,0.4,0.877
2019-08,B DIVISION,W,peak,2384756.5,0.77,0.37,0.915
2019-07,A DIVISION,1,offpeak,6856675.2,0.94,0.66,0.893
2019-07,A DIVISION,1,peak,7302860.3,1.47,0.62,0.9
2019-07,A DIVISION,2,offpeak,4726416.4,1.94,0.72,0.813
2019-07,A DIVISION,2,peak,5013309.4,2.44,0.16,0.879
2019-07,A DIVISION,3,offpeak,3444689.2,1.55,0.49,0.868
2019-07,A DIVISION,3,peak,3890013.2,2.11,0.1,0.904
2019-07,A DIVISION,4,offpeak,5801737.2,1.7,0.69,0.831
2019-07,A DIVISION,4,peak,5774176,2.43,0.7,0.843
2019-07,A DIVISION,5,offpeak,3908172,1.84,0.8,0.825
2019-07,A DIVISION,5,peak,4436566.6,2.27,0.46,0.855
2019-07,A DIVISION,6,offpeak,7549217.2,1.49,0.38,0.9
2019-07,A DIVISION,6,peak,8091350.3,2.27,0.69,0.878
2019-07,A DIVISION,7,offpeak,5838889.7,0.91,0.38,0.895
2019-07,A DIVISION,7,peak,6402102.2,0.94,0.38,0.908
2019-07,A DIVISION,S 42nd,offpeak,1003884.9,1.11,0.11,0.965
2019-07,A DIVISION,S 42nd,peak,1522514.6,1.71,0.17,0.961
2019-07,B DIVISION,A,offpeak,5802539.1,1.26,1.55,0.762
2019-07,B DIVISION,A,peak,6589056.1,1.25,1.27,0.813
2019-07,B DIVISION,B,offpeak,3019147,1.54,1.1,0.779
2019-07,B DIVISION,B,peak,4421239.6,1.51,1.48,0.76
2019-07,B DIVISION,C,offpeak,3913337.2,1.7,0.84,0.794
2019-07,B DIVISION,C,peak,3333061.3,1.58,0.82,0.814
2019-07,B DIVISION,D,offpeak,4875136.3,1.47,1.34,0.754
2019-07,B DIVISION,D,peak,4226920.6,1.18,1.31,0.801
2019-07,B DIVISION,E,offpeak,5575041.7,1.22,0.91,0.826
2019-07,B DIVISION,E,peak,6153752.7,0.88,0.71,0.859
2019-07,B DIVISION,F,offpeak,6253800.1,1.5,0.92,0.79
2019-07,B DIVISION,F,peak,6929847.1,1.19,0.74,0.831
2019-07,B DIVISION,G,offpeak,1878935.4,1.23,1.19,0.828
2019-07,B DIVISION,G,peak,2048800.6,1.06,1.01,0.841
2019-07,B DIVISION,JZ,offpeak,2267496.9,1.03,0.78,0.845
2019-07,B DIVISION,JZ,peak,2399585.9,0.97,0.78,0.848
2019-07,B DIVISION,L,offpeak,4012883.2,0.86,0.36,0.888
2019-07,B DIVISION,L,peak,4148238.6,0.75,0.18,0.945
2019-07,B DIVISION,M,offpeak,3317823.9,1.53,0.65,0.822
2019-07,B DIVISION,M,peak,3520469,1.28,0.66,0.846
2019-07,B DIVISION,N,offpeak,3519109.4,1.04,0.41,0.823
2019-07,B DIVISION,N,peak,3767888.3,1.13,1.05,0.831
2019-07,B DIVISION,Q,offpeak,4813869.3,1.16,0.44,0.822
2019-07,B DIVISION,Q,peak,5330146.3,1.23,0.85,0.807
2019-07,B DIVISION,R,offpeak,5568629,1.33,0.39,0.842
2019-07,B DIVISION,R,peak,5972789.4,1.23,0.33,0.867
2019-07,B DIVISION,S Fkln,offpeak,299979,0.98,0.06,0.929
2019-07,B DIVISION,S Fkln,peak,260038,0.64,0.06,0.934
2019-07,B DIVISION,S Rock,offpeak,38407.6,0.85,0.1,0.882
2019-07,B DIVISION,S Rock,peak,28813.4,0.59,-0.2,0.92
2019-07,B DIVISION,W,offpeak,1604649.5,0.74,0.29,0.893
2019-07,B DIVISION,W,peak,2395375,0.65,0.39,0.912
2019-06,A DIVISION,1,offpeak,6181488.2,0.97,0.71,0.88
2019-06,A DIVISION,1,peak,7219592.9,0.85,0.65,0.91
2019-06,A DIVISION,2,offpeak,4389289.9,1.27,0.48,0.836
2019-06,A DIVISION,2,peak,4927417.8,1.02,0.3,0.887
2019-06,A DIVISION,3,offpeak,3189778.3,0.96,0.46,0.876
2019-06,A DIVISION,3,peak,3764045.2,0.78,0.18,0.911
2019-06,A DIVISION,4,offpeak,5188592.8,1.03,0.63,0.842
2019-06,A DIVISION,4,peak,5533465.1,0.92,0.55,0.871
2019-06,A DIVISION,5,offpeak,3640651.7,1.33,0.45,0.855
2019-06,A DIVISION,5,peak,4367846.9,1.01,0.4,0.872
2019-06,A DIVISION,6,offpeak,6710914.6,0.93,0.46,0.896
2019-06,A DIVISION,6,peak,7444286.9,1.02,0.7,0.891
2019-06,A DIVISION,7,offpeak,5204589.6,0.92,0.57,0.865
2019-06,A DIVISION,7,peak,6088956,0.88,0.66,0.892
2019-06,A DIVISION,S 42nd,offpeak,921786,0.36,0.09,0.985
2019-06,A DIVISION,S 42nd,peak,1465528,0.34,0.17,1
2019-06,B DIVISION,A,offpeak,5064003.9,1.25,1.49,0.778
2019-06,B DIVISION,A,peak,6197879.7,1.14,1.25,0.819
2019-06,B DIVISION,B,offpeak,2671775.4,1.51,1.12,0.782
2019-06,B DIVISION,B,peak,4206354,1.45,1.31,0.769
2019-06,B DIVISION,C,offpeak,3397988.3,1.62,0.83,0.805
2019-06,B DIVISION,C,peak,3157131.4,1.58,0.8,0.826
2019-06,B DIVISION,D,offpeak,4285529.9,1.51,1.39,0.75
2019-06,B DIVISION,D,peak,4044093.5,1.17,1.39,0.795
2019-06,B DIVISION,E,offpeak,5007955.7,1.03,0.78,0.836
2019-06,B DIVISION,E,peak,5861642,1.05,0.59,0.871
2019-06,B DIVISION,F,offpeak,5492385.2,1.34,0.8,0.802
2019-06,B DIVISION,F,peak,6534085.8,1.19,0.76,0.835
2019-06,B DIVISION,G,offpeak,1644332.3,1.15,1.2,0.833
2019-06,B DIVISION,G,peak,1953008,1.1,1.14,0.835
2019-06,B DIVISION,JZ,offpeak,1996154.1,1.09,0.79,0.833
2019-06,B DIVISION,JZ,peak,2276114,1.04,0.9,0.826
2019-06,B DIVISION,L,offpeak,3583736.3,1.1,0.31,0.891
2019-06,B DIVISION,L,peak,3995070,1.55,0.33,0.926
2019-06,B DIVISION,M,offpeak,2943893.7,1.53,0.6,0.825
2019-06,B DIVISION,M,peak,3319563.8,1.43,0.72,0.832
2019-06,B DIVISION,N,offpeak,3135469.6,1.12,0.35,0.829
2019-06,B DIVISION,N,peak,3597187.1,1.2,0.95,0.828
2019-06,B DIVISION,Q,offpeak,4277139.8,1.14,0.42,0.824
2019-06,B DIVISION,Q,peak,5079288.4,1.18,0.67,0.821
2019-06,B DIVISION,R,offpeak,4886124.8,1.37,0.32,0.841
2019-06,B DIVISION,R,peak,5711619.7,1.51,0.39,0.844
2019-06,B DIVISION,S Fkln,offpeak,277426,0.86,0.06,0.932
2019-06,B DIVISION,S Fkln,peak,269320,2.05,0.02,0.92
2019-06,B DIVISION,S Rock,offpeak,92756,0.58,0.05,0.904
2019-06,B DIVISION,S Rock,peak,37366,0.66,0.17,0.909
2019-06,B DIVISION,W,offpeak,1536719.2,0.9,0.23,0.886
2019-06,B DIVISION,W,peak,2287759.4,0.83,0.42,0.893
2019-05,A DIVISION,1,offpeak,7029081.5,0.9,0.72,0.882
2019-05,A DIVISION,1,peak,7818357.4,0.85,0.64,0.909
2019-05,A DIVISION,2,offpeak,4860292.3,1.23,0.37,0.834
2019-05,A DIVISION,2,peak,5430129.7,1.03,0.38,0.876
2019-05,A DIVISION,3,offpeak,3515290.5,0.95,0.36,0.879
2019-05,A DIVISION,3,peak,4120773.1,0.78,0.25,0.909
2019-05,A DIVISION,4,offpeak,5695159.4,1.01,0.66,0.842
2019-05,A DIVISION,4,peak,6087190.2,0.88,0.67,0.865
2019-05,A DIVISION,5,offpeak,4061839,1.22,0.5,0.85
2019-05,A DIVISION,5,peak,4769635.9,0.97,0.44,0.865
2019-05,A DIVISION,6,offpeak,7566485.2,1.07,0.57,0.876
2019-05,A DIVISION,6,peak,8393422.3,1.24,0.91,0.86
2019-05,A DIVISION,7,offpeak,5734727.7,0.98,0.59,0.866
2019-05,A DIVISION,7,peak,6620873,0.94,0.64,0.893
2019-05,A DIVISION,S 42nd,offpeak,983303.2,0.37,0.1,0.988
2019-05,A DIVISION,S 42nd,peak,1516402.8,0.36,0.17,0.999
2019-05,B DIVISION,A,offpeak,5660647.6,1.26,1.53,0.773
2019-05,B DIVISION,A,peak,6875893.5,1.02,1.21,0.827
2019-05,B DIVISION,B,offpeak,2961602.5,1.62,1.43,0.753
2019-05,B DIVISION,B,peak,4552299,1.49,1.38,0.772
2019-05,B DIVISION,C,offpeak,3721007.4,1.62,0.82,0.809
2019-05,B DIVISION,C,peak,3443256.8,1.54,0.78,0.82
2019-05,B DIVISION,D,offpeak,4646334.2,1.6,1.56,0.733
2019-05,B DIVISION,D,peak,4363126.3,1.23,1.49,0.788
2019-05,B DIVISION,E,offpeak,5427014.9,1.09,0.92,0.825
2019-05,B DIVISION,E,peak,6314149.4,0.92,0.72,0.859
2019-05,B DIVISION,F,offpeak,5848492,1.38,0.9,0.797
2019-05,B DIVISION,F,peak,6965808.1,1.19,0.77,0.829
2019-05,B DIVISION,G,offpeak,1779081.6,1.8,1.24,0.817
2019-05,B DIVISION,G,peak,2113638.6,1.12,1.1,0.834
2019-05,B DIVISION,JZ,offpeak,2201319.6,1.25,1.07,0.792
2019-05,B DIVISION,JZ,peak,2489737.8,1.28,1.14,0.786
2019-05,B DIVISION,L,offpeak,3712911.8,0.91,0.46,0.887
2019-05,B DIVISION,L,peak,4136622.6,1.26,0.47,0.908
2019-05,B DIVISION,M,offpeak,3103988.9,1.55,0.67,0.806
2019-05,B DIVISION,M,peak,3485195.3,1.41,0.79,0.824
2019-05,B DIVISION,N,offpeak,3309962.7,1.09,0.76,0.823
2019-05,B DIVISION,N,peak,3934551.6,1.13,0.9,0.832
2019-05,B DIVISION,Q,offpeak,4794564.8,1.13,0.53,0.813
2019-05,B DIVISION,Q,peak,5522865.1,1.16,0.7,0.825
2019-05,B DIVISION,R,offpeak,5280302,1.31,0.35,0.847
2019-05,B DIVISION,R,peak,6183893.2,1.26,0.32,0.866
2019-05,B DIVISION,S Fkln,offpeak,299220.8,0.43,0.09,0.951
2019-05,B DIVISION,S Fkln,peak,296309.2,0.48,0.1,0.945
2019-05,B DIVISION,S Rock,offpeak,34137.1,0.8,0.03,0.909
2019-05,B DIVISION,S Rock,peak,28375.2,0.79,0.16,0.906
2019-05,B DIVISION,W,offpeak,1890115.8,0.87,0.31,0.886
2019-05,B DIVISION,W,peak,2482510.1,0.77,0.37,0.9
2019-04,A DIVISION,1,offpeak,6866650.9,0.87,0.54,0.894
2019-04,A DIVISION,1,peak,7600366.1,0.92,0.62,0.903
2019-04,A DIVISION,2,offpeak,4849414,1.22,0.42,0.842
2019-04,A DIVISION,2,peak,5397266.4,0.98,0.2,0.89
2019-04,A DIVISION,3,offpeak,3419445.9,0.91,0.28,0.89
2019-04,A DIVISION,3,peak,4098460,0.75,0.13,0.921
2019-04,A DIVISION,4,offpeak,5560343.8,0.95,0.59,0.857
2019-04,A DIVISION,4,peak,6006244.2,0.88,0.58,0.868
2019-04,A DIVISION,5,offpeak,4061463.5,1.29,0.64,0.839
2019-04,A DIVISION,5,peak,4797469.7,1.01,0.27,0.872
2019-04,A DIVISION,6,offpeak,7392044.8,1.04,0.55,0.882
2019-04,A DIVISION,6,peak,8220816.1,1.16,0.97,0.855
2019-04,A DIVISION,7,offpeak,5653496.3,1,0.36,0.868
2019-04,A DIVISION,7,peak,6479043.1,1,0.5,0.882
2019-04,A DIVISION,S 42nd,offpeak,970409,0.35,0.09,0.991
2019-04,A DIVISION,S 42nd,peak,1497958,0.32,0.16,0.999
2019-04,B DIVISION,A,offpeak,5622267.8,1.16,1.39,0.782
2019-04,B DIVISION,A,peak,6782149.2,1.1,1.38,0.82
2019-04,B DIVISION,B,offpeak,2949762.7,1.64,1.19,0.773
2019-04,B DIVISION,B,peak,4470695.6,1.68,1.51,0.758
2019-04,B DIVISION,C,offpeak,3402233.4,1.56,0.71,0.816
2019-04,B DIVISION,C,peak,3321540.7,1.52,0.83,0.822
2019-04,B DIVISION,D,offpeak,4531889.4,1.58,1.38,0.75
2019-04,B DIVISION,D,peak,4381802.1,1.2,1.55,0.786
2019-04,B DIVISION,E,offpeak,5205116.7,1.1,0.89,0.823
2019-04,B DIVISION,E,peak,6215545,0.97,0.76,0.856
2019-04,B DIVISION,F,offpeak,5882958.7,1.42,0.9,0.787
2019-04,B DIVISION,F,peak,7084774.8,1.13,0.76,0.839
2019-04,B DIVISION,G,offpeak,1639440,1.15,1.11,0.844
2019-04,B DIVISION,G,peak,2082108.5,0.95,0.96,0.867
2019-04,B DIVISION,JZ,offpeak,2170976.4,1.19,1.05,0.794
2019-04,B DIVISION,JZ,peak,2500186.8,1.35,1.35,0.771
2019-04,B DIVISION,L,offpeak,3979227.7,1.29,0.44,0.884
2019-04,B DIVISION,L,peak,4282313.2,1.71,0.36,0.931
2019-04,B DIVISION,M,offpeak,2867327,1.48,0.7,0.808
2019-04,B DIVISION,M,peak,3544502.6,1.35,0.72,0.834
2019-04,B DIVISION,N,offpeak,3447168.9,1.2,0.54,0.799
2019-04,B DIVISION,N,peak,3895529.7,1.3,1.24,0.809
2019-04,B DIVISION,Q,offpeak,4677835,1.1,0.56,0.816
2019-04,B DIVISION,Q,peak,5488355.8,1.33,0.86,0.813
2019-04,B DIVISION,R,offpeak,5332012.2,1.35,0.46,0.831
2019-04,B DIVISION,R,peak,6186053.9,1.41,0.44,0.852
2019-04,B DIVISION,S Fkln,offpeak,307443.4,0.44,0.02,0.952
2019-04,B DIVISION,S Fkln,peak,300812.6,0.53,0.05,0.939
2019-04,B DIVISION,S Rock,offpeak,39100.6,0.72,-0.03,0.918
2019-04,B DIVISION,S Rock,peak,25988.6,0.55,-0.2,0.93
2019-04,B DIVISION,W,offpeak,1544347.1,0.81,0.32,0.889
2019-04,B DIVISION,W,peak,2381937.8,0.73,0.42,0.903
2019-03,A DIVISION,1,offpeak,6093768.2,0.8,0.59,0.903
2019-03,A DIVISION,1,peak,6888403.2,0.86,0.71,0.905
2019-03,A DIVISION,2,offpeak,4438241.2,1.19,0.46,0.838
2019-03,A DIVISION,2,peak,5007405.4,0.99,0.46,0.874
2019-03,A DIVISION,3,offpeak,3148544,0.97,0.45,0.88
2019-03,A DIVISION,3,peak,3826051.5,0.84,0.4,0.899
2019-03,A DIVISION,4,offpeak,5185681.8,1.04,0.6,0.855
2019-03,A DIVISION,4,peak,5682085.8,0.89,0.72,0.866
2019-03,A DIVISION,5,offpeak,3728771.5,1.18,0.53,0.85
2019-03,A DIVISION,5,peak,4483374.9,0.94,0.48,0.87
2019-03,A DIVISION,6,offpeak,7079061.1,0.92,0.49,0.898
2019-03,A DIVISION,6,peak,8006614.9,1.14,1.02,0.855
2019-03,A DIVISION,7,offpeak,5049239.9,0.99,0.4,0.864
2019-03,A DIVISION,7,peak,5995936.8,0.88,0.42,0.889
2019-03,A DIVISION,S 42nd,offpeak,913832.3,0.43,0.13,0.984
2019-03,A DIVISION,S 42nd,peak,1488195.6,0.58,0.19,0.987
2019-03,B DIVISION,A,offpeak,5362293.4,1.26,1.52,0.767
2019-03,B DIVISION,A,peak,6683959.3,1.25,1.53,0.798
2019-03,B DIVISION,B,offpeak,2661369.1,1.67,1.32,0.765
2019-03,B DIVISION,B,peak,4347025,1.47,1.51,0.759
2019-03,B DIVISION,C,offpeak,3259762.1,1.56,0.73,0.808
2019-03,B DIVISION,C,peak,3277553.7,1.76,0.9,0.793
2019-03,B DIVISION,D,offpeak,4277613.5,1.52,1.47,0.74
2019-03,B DIVISION,D,peak,4133528.7,1.17,1.54,0.787
2019-03,B DIVISION,E,offpeak,4973036.7,1.16,0.95,0.812
2019-03,B DIVISION,E,peak,6082182.2,1.01,1.02,0.828
2019-03,B DIVISION,F,offpeak,5374409.9,1.37,0.88,0.792
2019-03,B DIVISION,F,peak,6574057.1,1.24,0.96,0.812
2019-03,B DIVISION,G,offpeak,1533154.6,1.15,1.12,0.837
2019-03,B DIVISION,G,peak,1908041.9,1.37,1.22,0.809
2019-03,B DIVISION,JZ,offpeak,1997019.7,1.07,0.87,0.816
2019-03,B DIVISION,JZ,peak,2369952.9,1.18,1.12,0.785
2019-03,B DIVISION,L,offpeak,3861486.7,1.08,0.55,0.892
2019-03,B DIVISION,L,peak,4203616.2,1.34,0.71,0.91
2019-03,B DIVISION,M,offpeak,2662466.5,1.52,0.63,0.817
2019-03,B DIVISION,M,peak,3371605.8,1.44,0.84,0.813
2019-03,B DIVISION,N,offpeak,3050529.8,1.06,0.34,0.807
2019-03,B DIVISION,N,peak,3442355.4,1.05,1.02,0.83
2019-03,B DIVISION,Q,offpeak,4395834.7,1.25,0.71,0.81
2019-03,B DIVISION,Q,peak,5305648,1.14,0.69,0.831
2019-03,B DIVISION,R,offpeak,5078751.1,1.32,0.33,0.84
2019-03,B DIVISION,R,peak,5979973.8,1.23,0.29,0.867
2019-03,B DIVISION,S Fkln,offpeak,294174.6,0.67,-0.02,0.934
2019-03,B DIVISION,S Fkln,peak,291213.3,0.52,0.03,0.939
2019-03,B DIVISION,S Rock,offpeak,36798.3,0.52,-0.04,0.924
2019-03,B DIVISION,S Rock,peak,26346.6,0.52,-0.18,0.942
2019-03,B DIVISION,W,offpeak,1333987.6,0.8,0.28,0.89
2019-03,B DIVISION,W,peak,2258475.7,0.65,0.29,0.92
2019-02,A DIVISION,1,offpeak,5404571.8,0.83,0.59,0.9
2019-02,A DIVISION,1,peak,6053076.5,0.93,0.84,0.894
2019-02,A DIVISION,2,offpeak,3815731.2,1.28,0.53,0.837
2019-02,A DIVISION,2,peak,4328975.3,1.28,0.52,0.885
2019-02,A DIVISION,3,offpeak,2754286.2,0.97,0.37,0.884
2019-02,A DIVISION,3,peak,3305462.1,0.76,0.22,0.914
2019-02,A DIVISION,4,offpeak,4536257.7,1.07,0.77,0.842
2019-02,A DIVISION,4,peak,4838072,0.89,0.87,0.865
2019-02,A DIVISION,5,offpeak,3359826.6,1.35,0.75,0.83
2019-02,A DIVISION,5,peak,3994338.2,1.16,0.8,0.861
2019-02,A DIVISION,6,offpeak,5881764.2,0.96,0.53,0.886
2019-02,A DIVISION,6,peak,6499718.8,1.05,0.93,0.865
2019-02,A DIVISION,7,offpeak,4204150.1,1.22,0.58,0.858
2019-02,A DIVISION,7,peak,4764137.9,0.83,0.51,0.887
2019-02,A DIVISION,S 42nd,offpeak,790975.7,0.35,0.13,0.989
2019-02,A DIVISION,S 42nd,peak,1234279.9,0.3,0.17,1
2019-02,B DIVISION,A,offpeak,4439680.8,1.26,1.58,0.76
2019-02,B DIVISION,A,peak,5577328.3,1.1,1.66,0.787
2019-02,B DIVISION,B,offpeak,2305207.4,1.71,1.4,0.758
2019-02,B DIVISION,B,peak,3648546.5,1.87,1.88,0.725
2019-02,B DIVISION,C,offpeak,2826469.7,1.59,0.74,0.798
2019-02,B DIVISION,C,peak,2723553,1.62,0.97,0.792
2019-02,B DIVISION,D,offpeak,3668228.4,1.7,1.74,0.716
2019-02,B DIVISION,D,peak,3494131.4,1.39,1.87,0.747
2019-02,B DIVISION,E,offpeak,4327033.3,1.18,1.01,0.812
2019-02,B DIVISION,E,peak,5281721.1,0.98,0.9,0.842
2019-02,B DIVISION,F,offpeak,4614136.6,1.43,0.96,0.782
2019-02,B DIVISION,F,peak,5688651.7,1.31,1.08,0.802
2019-02,B DIVISION,G,offpeak,1406494.6,1.18,1.16,0.834
2019-02,B DIVISION,G,peak,1681591.6,1.23,1.24,0.814
2019-02,B DIVISION,JZ,offpeak,1618690.7,1.32,1.15,0.765
2019-02,B DIVISION,JZ,peak,1907175.6,1.26,1.4,0.766
2019-02,B DIVISION,L,offpeak,3313644.1,1.63,1,0.861
2019-02,B DIVISION,L,peak,3456314.7,1.08,0.97,0.88
2019-02,B DIVISION,M,offpeak,2344228.9,1.59,0.73,0.805
2019-02,B DIVISION,M,peak,2942180.8,1.67,0.99,0.803
2019-02,B DIVISION,N,offpeak,2699682.1,1.05,0.35,0.82
2019-02,B DIVISION,N,peak,3035155.5,1.21,1.31,0.798
2019-02,B DIVISION,Q,offpeak,3787810.3,1.18,0.57,0.822
2019-02,B DIVISION,Q,peak,4562281.9,1.58,1.02,0.799
2019-02,B DIVISION,R,offpeak,4331898.3,1.28,0.3,0.852
2019-02,B DIVISION,R,peak,5136364.8,1.25,0.31,0.862
2019-02,B DIVISION,S Fkln,offpeak,244732.4,0.71,-0.08,0.928
2019-02,B DIVISION,S Fkln,peak,233202.2,0.57,-0.05,0.926
2019-02,B DIVISION,S Rock,offpeak,27101.6,0.64,0.05,0.923
2019-02,B DIVISION,S Rock,peak,21050.1,0.6,0.03,0.921
2019-02,B DIVISION,W,offpeak,1198160.7,0.79,0.19,0.891
2019-02,B DIVISION,W,peak,1891932.1,0.83,0.55,0.884
2019-01,A DIVISION,1,offpeak,6623419.5,0.84,0.58,0.903
2019-01,A DIVISION,1,peak,7106385.6,0.86,0.61,0.914
2019-01,A DIVISION,2,offpeak,4945960.6,1.18,0.46,0.837
2019-01,A DIVISION,2,peak,5343325.1,0.94,0.31,0.886
2019-01,A DIVISION,3,offpeak,3377130.1,0.88,0.3,0.894
2019-01,A DIVISION,3,peak,3952478.2,0.74,0.19,0.918
2019-01,A DIVISION,4,offpeak,5844273.8,1.08,0.82,0.832
2019-01,A DIVISION,4,peak,6041224.5,1.03,0.96,0.851
2019-01,A DIVISION,5,offpeak,4231171.5,1.14,0.89,0.829
2019-01,A DIVISION,5,peak,4921204.5,1.01,0.79,0.851
2019-01,A DIVISION,6,offpeak,7698197.7,1.02,0.58,0.875
2019-01,A DIVISION,6,peak,8116281.4,1.11,0.97,0.857
2019-01,A DIVISION,7,offpeak,5316857.8,1.04,0.35,0.872
2019-01,A DIVISION,7,peak,5925502.6,0.77,0.48,0.889
2019-01,A DIVISION,S 42nd,offpeak,1105750.8,0.34,0.13,0.991
2019-01,A DIVISION,S 42nd,peak,1602442.6,0.37,0.18,0.997
2019-01,B DIVISION,A,offpeak,5677049.1,1.2,1.45,0.77
2019-01,B DIVISION,A,peak,6879988.1,1.26,1.51,0.787
2019-01,B DIVISION,B,offpeak,2974217.8,1.49,1.12,0.781
2019-01,B DIVISION,B,peak,4258872,1.4,1.35,0.771
2019-01,B DIVISION,C,offpeak,3683957.1,1.64,0.69,0.791
2019-01,B DIVISION,C,peak,3398928.1,1.69,0.8,0.796
2019-01,B DIVISION,D,offpeak,4555332.4,1.35,1.26,0.766
